,alias,multipleImage,weekday,numberLikesCategory,amount_relevant_tags,moving_avg,numberPosts,numberFollowers,numberFollowing,website_available
10385,madwhips_aston,False,Sunday,2,0,2815.6,3222,465987,31,1
10388,cravingsinamsterdam,False,Monday,3,0,1758.8,1369,152733,580,1
10389,cravingsinamsterdam,False,Sunday,3,0,1988.0,1369,152733,580,1
10391,cravingsinamsterdam,False,Sunday,2,0,1629.8,1369,152733,580,1
10392,cravingsinamsterdam,False,Thursday,2,0,1876.6,1369,152733,580,1
10393,cravingsinamsterdam,True,Wednesday,2,0,1707.2,1369,152733,580,1
10394,cravingsinamsterdam,False,Thursday,2,0,1834.8,1369,152733,580,1
10396,cravingsinamsterdam,False,Tuesday,2,0,1851.2,1369,152733,580,1
10397,cravingsinamsterdam,False,Saturday,2,0,1597.0,1369,152733,580,1
10399,cravingsinamsterdam,True,Tuesday,2,0,2237.8,1369,152733,580,1
10400,cravingsinamsterdam,False,Monday,2,0,2258.8,1369,152733,580,1
10402,cravingsinamsterdam,False,Wednesday,1,0,1838.0,1369,152733,580,1
10403,cravingsinamsterdam,False,Friday,1,0,1751.8,1369,152733,580,1
10404,cathiarivera,False,Monday,5,6,2612.0,1623,235371,446,1
10407,cathiarivera,False,Tuesday,4,0,2911.0,1623,235371,446,1
10408,cathiarivera,False,Saturday,4,0,2553.8,1623,235371,446,1
10409,cathiarivera,True,Friday,3,1,2876.8,1623,235371,446,1
10410,cathiarivera,False,Wednesday,3,1,2931.0,1623,235371,446,1
10411,cathiarivera,True,Wednesday,3,0,2769.8,1623,235371,446,1
10412,cathiarivera,True,Sunday,3,0,2383.0,1623,235371,446,1
10413,cathiarivera,False,Thursday,3,0,2460.6,1623,235371,446,1
10417,cathiarivera,False,Wednesday,2,1,2462.4,1623,235371,446,1
10418,cathiarivera,False,Monday,2,1,2843.2,1623,235371,446,1
10419,cathiarivera,False,Wednesday,2,0,2931.0,1623,235371,446,1
10420,cathiarivera,False,Sunday,2,0,2921.6,1623,235371,446,1
10421,victoriarpro,False,Thursday,5,1,2577.6,1668,195550,230,1
10422,victoriarpro,False,Sunday,3,0,2238.8,1668,195550,230,1
10424,victoriarpro,False,Tuesday,3,0,2522.6,1668,195550,230,1
10426,victoriarpro,False,Tuesday,3,0,2346.0,1668,195550,230,1
10427,victoriarpro,False,Monday,3,0,2753.8,1668,195550,230,1
10428,victoriarpro,False,Wednesday,3,0,2653.6,1668,195550,230,1
10429,victoriarpro,False,Friday,3,0,2855.0,1668,195550,230,1
10432,victoriarpro,False,Saturday,3,0,2567.2,1668,195550,230,1
10433,victoriarpro,False,Friday,3,0,2630.0,1668,195550,230,1
10434,victoriarpro,False,Wednesday,3,0,2789.0,1668,195550,230,1
10435,victoriarpro,False,Saturday,2,0,2714.4,1668,195550,230,1
10437,victoriarpro,False,Sunday,2,0,2864.0,1668,195550,230,1
10438,salvarezphoto,False,Saturday,5,0,3315.4,634,214310,191,1
10439,salvarezphoto,False,Tuesday,4,0,2881.8,634,214310,191,1
10440,salvarezphoto,False,Tuesday,4,0,3374.4,634,214310,191,1
10443,salvarezphoto,False,Wednesday,4,0,2829.6,634,214310,191,1
10444,salvarezphoto,False,Thursday,4,0,3075.8,634,214310,191,1
10445,salvarezphoto,False,Sunday,4,0,2889.4,634,214310,191,1
10446,salvarezphoto,False,Sunday,4,0,3409.4,634,214310,191,1
10447,salvarezphoto,False,Friday,3,0,3233.4,634,214310,191,1
10448,salvarezphoto,False,Wednesday,3,0,2829.6,634,214310,191,1
10449,salvarezphoto,False,Monday,3,2,3155.2,634,214310,191,1
10454,salvarezphoto,False,Wednesday,1,1,3562.6,634,214310,191,1
10456,joemcnallyphoto,False,Saturday,4,0,2788.0,524,183973,483,1
10457,joemcnallyphoto,False,Friday,4,2,2722.2,524,183973,483,1
10459,joemcnallyphoto,False,Friday,4,1,2798.0,524,183973,483,1
10460,joemcnallyphoto,False,Tuesday,4,2,2394.8,524,183973,483,1
10461,joemcnallyphoto,False,Sunday,4,1,2543.6,524,183973,483,1
10462,joemcnallyphoto,False,Friday,4,2,2722.2,524,183973,483,1
10464,joemcnallyphoto,False,Tuesday,3,1,2394.8,524,183973,483,1
10465,joemcnallyphoto,False,Saturday,3,3,2703.8,524,183973,483,1
10466,joemcnallyphoto,False,Monday,3,1,3019.2,524,183973,483,1
10468,joemcnallyphoto,False,Monday,3,0,2435.2,524,183973,483,1
10469,joemcnallyphoto,False,Wednesday,2,0,3193.6,524,183973,483,1
10470,joemcnallyphoto,False,Thursday,2,2,3154.8,524,183973,483,1
10472,rubiamood,False,Tuesday,5,0,2971.2,510,192220,480,0
10473,rubiamood,False,Sunday,4,0,2676.0,510,192220,480,0
10476,rubiamood,False,Sunday,4,0,2449.2,510,192220,480,0
10478,rubiamood,False,Thursday,3,0,2596.4,510,192220,480,0
10479,rubiamood,False,Friday,3,0,2937.0,510,192220,480,0
10480,rubiamood,False,Thursday,3,0,3038.2,510,192220,480,0
10481,rubiamood,False,Tuesday,3,0,3074.0,510,192220,480,0
10482,rubiamood,False,Monday,3,0,2800.6,510,192220,480,0
10483,rubiamood,False,Saturday,2,0,2721.2,510,192220,480,0
10484,rubiamood,False,Tuesday,2,0,2971.2,510,192220,480,0
10485,rubiamood,False,Wednesday,2,1,2733.8,510,192220,480,0
10488,rubiamood,False,Friday,1,0,2599.8,510,192220,480,0
10489,ladyaddict,False,Monday,5,0,2252.2,3561,266968,667,1
10490,ladyaddict,False,Saturday,4,0,1902.8,3561,266968,667,1
10491,ladyaddict,False,Saturday,3,0,2047.6,3561,266968,667,1
10492,ladyaddict,False,Thursday,3,0,1838.0,3561,266968,667,1
10493,ladyaddict,False,Wednesday,3,0,2597.2,3561,266968,667,1
10495,ladyaddict,False,Friday,3,0,2345.8,3561,266968,667,1
10496,ladyaddict,False,Sunday,3,1,2055.8,3561,266968,667,1
10497,ladyaddict,False,Sunday,2,0,2217.4,3561,266968,667,1
10501,ladyaddict,False,Friday,2,0,2345.8,3561,266968,667,1
10502,ladyaddict,False,Thursday,2,0,2552.2,3561,266968,667,1
10503,ladyaddict,False,Saturday,2,0,1902.8,3561,266968,667,1
10505,ladyaddict,False,Wednesday,2,0,2597.2,3561,266968,667,1
10507,everythingeverywhere,False,Tuesday,4,0,2994.2,1927,196489,127,1
10508,everythingeverywhere,False,Tuesday,4,0,2629.6,1927,196489,127,1
10509,everythingeverywhere,False,Friday,4,0,2899.8,1927,196489,127,1
10510,everythingeverywhere,False,Saturday,4,0,3033.0,1927,196489,127,1
10511,everythingeverywhere,False,Sunday,4,1,3274.4,1927,196489,127,1
10512,everythingeverywhere,False,Thursday,3,0,3237.2,1927,196489,127,1
10514,everythingeverywhere,False,Sunday,3,0,3183.8,1927,196489,127,1
10515,everythingeverywhere,False,Thursday,3,0,2778.6,1927,196489,127,1
10518,everythingeverywhere,False,Friday,3,1,3293.6,1927,196489,127,1
10519,everythingeverywhere,False,Wednesday,3,0,2781.0,1927,196489,127,1
10521,everythingeverywhere,False,Saturday,3,0,3311.6,1927,196489,127,1
10522,everythingeverywhere,False,Monday,3,0,2949.6,1927,196489,127,1
10523,eternal_noir,False,Tuesday,5,0,2927.8,544,143475,222,1
10524,eternal_noir,False,Friday,4,0,2525.0,544,143475,222,1
10525,eternal_noir,False,Thursday,3,0,2507.0,544,143475,222,1
10526,eternal_noir,False,Monday,3,0,2599.4,544,143475,222,1
10528,eternal_noir,False,Wednesday,3,0,2313.4,544,143475,222,1
10529,eternal_noir,False,Thursday,3,0,2160.0,544,143475,222,1
10530,eternal_noir,False,Wednesday,3,0,3169.2,544,143475,222,1
10531,eternal_noir,False,Saturday,3,1,2183.4,544,143475,222,1
10532,eternal_noir,False,Monday,3,0,3098.4,544,143475,222,1
10534,eternal_noir,False,Saturday,3,0,2619.6,544,143475,222,1
10535,eternal_noir,False,Saturday,2,0,2983.6,544,143475,222,1
10539,eternal_noir,False,Sunday,1,0,2389.8,544,143475,222,1
10540,rvstapleton,False,Tuesday,4,0,2466.4,1021,133552,842,1
10543,rvstapleton,False,Wednesday,4,0,2048.6,1021,133552,842,1
10547,rvstapleton,False,Saturday,3,0,3265.2,1021,133552,842,1
10548,rvstapleton,False,Thursday,3,0,2097.4,1021,133552,842,1
10549,rvstapleton,False,Tuesday,3,0,2466.4,1021,133552,842,1
10550,rvstapleton,False,Friday,3,0,2097.2,1021,133552,842,1
10551,rvstapleton,False,Saturday,2,0,2288.8,1021,133552,842,1
10552,rvstapleton,False,Friday,2,0,2549.0,1021,133552,842,1
10553,rvstapleton,False,Friday,2,0,2097.2,1021,133552,842,1
10554,rvstapleton,False,Sunday,2,0,3220.0,1021,133552,842,1
10555,rvstapleton,False,Monday,2,0,2868.4,1021,133552,842,1
10556,rvstapleton,False,Tuesday,1,0,2435.6,1021,133552,842,1
10558,ideas_tatoo,False,Friday,3,0,1710.4,1201,242686,216,0
10561,ideas_tatoo,False,Tuesday,3,0,2041.8,1201,242686,216,0
10562,ideas_tatoo,False,Sunday,3,0,2030.4,1201,242686,216,0
10563,ideas_tatoo,False,Friday,2,5,2529.6,1201,242686,216,0
10564,ideas_tatoo,False,Wednesday,2,0,1847.2,1201,242686,216,0
10565,ideas_tatoo,False,Sunday,2,5,1913.2,1201,242686,216,0
10567,ideas_tatoo,False,Saturday,2,5,1986.2,1201,242686,216,0
10568,ideas_tatoo,False,Saturday,2,5,2491.2,1201,242686,216,0
10570,ideas_tatoo,False,Thursday,2,0,1914.8,1201,242686,216,0
10571,ideas_tatoo,False,Monday,2,0,2138.4,1201,242686,216,0
10572,ideas_tatoo,False,Tuesday,1,0,2041.8,1201,242686,216,0
10573,ideas_tatoo,False,Thursday,1,0,1914.8,1201,242686,216,0
10575,madwhips_bimmer,False,Friday,4,0,2463.0,3180,347339,31,1
10576,madwhips_bimmer,False,Saturday,4,0,2569.8,3180,347339,31,1
10578,madwhips_bimmer,False,Saturday,3,1,2569.8,3180,347339,31,1
10579,madwhips_bimmer,False,Friday,3,1,2463.0,3180,347339,31,1
10580,madwhips_bimmer,False,Sunday,3,1,2660.6,3180,347339,31,1
10582,madwhips_bimmer,False,Friday,2,1,2463.0,3180,347339,31,1
10586,madwhips_bimmer,False,Sunday,2,1,2660.6,3180,347339,31,1
10587,madwhips_bimmer,False,Friday,1,0,2463.0,3180,347339,31,1
10589,madwhips_bimmer,False,Sunday,1,0,2660.6,3180,347339,31,1
10590,madwhips_bimmer,False,Saturday,1,0,2569.8,3180,347339,31,1
10592,lissletters,False,Sunday,4,0,2742.6,785,239823,290,1
10593,lissletters,True,Monday,4,0,2762.2,785,239823,290,1
10595,lissletters,True,Friday,4,0,2851.8,785,239823,290,1
10598,lissletters,False,Monday,3,0,3236.2,785,239823,290,1
10600,lissletters,False,Friday,3,0,2970.4,785,239823,290,1
10601,lissletters,False,Monday,3,0,3236.2,785,239823,290,1
10602,lissletters,False,Tuesday,3,0,2859.0,785,239823,290,1
10603,lissletters,False,Friday,3,0,2630.4,785,239823,290,1
10604,lissletters,False,Monday,3,0,3236.2,785,239823,290,1
10605,lissletters,False,Wednesday,3,0,2852.4,785,239823,290,1
10606,lissletters,False,Thursday,3,0,2848.6,785,239823,290,1
10607,lissletters,False,Tuesday,2,0,2788.4,785,239823,290,1
10610,strictlyweddings,False,Sunday,4,2,2823.4,10610,653112,1056,1
10612,strictlyweddings,False,Sunday,3,5,2823.4,10610,653112,1056,1
10615,strictlyweddings,False,Sunday,2,1,2823.4,10610,653112,1056,1
10617,strictlyweddings,False,Sunday,2,2,2823.4,10610,653112,1056,1
10618,strictlyweddings,False,Sunday,2,4,2823.4,10610,653112,1056,1
10620,strictlyweddings,False,Sunday,1,6,2823.4,10610,653112,1056,1
10622,strictlyweddings,False,Sunday,1,5,2823.4,10610,653112,1056,1
10623,strictlyweddings,False,Sunday,1,1,2823.4,10610,653112,1056,1
10624,strictlyweddings,False,Sunday,1,4,2823.4,10610,653112,1056,1
10626,applebums,False,Sunday,4,0,2964.4,3534,202023,513,1
10628,applebums,False,Friday,4,0,2652.0,3534,202023,513,1
10629,applebums,False,Tuesday,4,0,3122.4,3534,202023,513,1
10630,applebums,False,Thursday,4,0,3011.0,3534,202023,513,1
10631,applebums,False,Thursday,4,0,3011.0,3534,202023,513,1
10633,applebums,False,Tuesday,3,0,3122.4,3534,202023,513,1
10634,applebums,False,Saturday,3,0,2916.6,3534,202023,513,1
10637,applebums,False,Wednesday,3,0,3228.2,3534,202023,513,1
10639,applebums,False,Thursday,3,0,3011.0,3534,202023,513,1
10640,applebums,False,Saturday,2,0,2916.6,3534,202023,513,1
10641,applebums,False,Wednesday,2,0,3228.2,3534,202023,513,1
10642,thefella,False,Friday,4,0,2342.6,715,195029,498,1
10644,thefella,False,Saturday,4,0,2347.8,715,195029,498,1
10648,thefella,False,Monday,3,0,2739.8,715,195029,498,1
10649,thefella,False,Wednesday,3,0,2381.0,715,195029,498,1
10650,thefella,False,Tuesday,3,0,2663.0,715,195029,498,1
10652,thefella,False,Sunday,2,0,2849.6,715,195029,498,1
10653,thefella,False,Saturday,2,0,2231.4,715,195029,498,1
10654,thefella,False,Thursday,2,0,2840.0,715,195029,498,1
10655,thefella,False,Friday,2,0,2492.4,715,195029,498,1
10656,thefella,False,Thursday,2,0,2808.4,715,195029,498,1
10657,thefella,False,Wednesday,2,0,2885.2,715,195029,498,1
10658,thefella,False,Thursday,2,0,2634.2,715,195029,498,1
10660,j.hannah,False,Sunday,2,0,888.8,765,208063,838,1
10661,j.hannah,False,Thursday,1,0,876.8,765,208063,838,1
10662,j.hannah,False,Monday,1,0,788.6,765,208063,838,1
10663,j.hannah,True,Thursday,1,0,1419.0,765,208063,838,1
10664,j.hannah,False,Wednesday,1,0,1016.8,765,208063,838,1
10665,j.hannah,False,Thursday,1,0,1062.6,765,208063,838,1
10667,j.hannah,False,Monday,1,0,1055.8,765,208063,838,1
10669,j.hannah,False,Saturday,1,0,926.2,765,208063,838,1
10670,j.hannah,False,Friday,1,0,1023.2,765,208063,838,1
10672,j.hannah,False,Tuesday,1,0,853.8,765,208063,838,1
10674,j.hannah,False,Friday,1,0,846.4,765,208063,838,1
10675,j.hannah,False,Sunday,1,0,1016.2,765,208063,838,1
10677,romaincolin,False,Monday,2,0,1826.6,904,130100,1800,1
10679,romaincolin,False,Sunday,2,0,1773.0,904,130100,1800,1
10680,romaincolin,False,Sunday,2,0,1773.0,904,130100,1800,1
10682,romaincolin,False,Friday,2,0,1677.4,904,130100,1800,1
10684,romaincolin,False,Saturday,2,0,1891.4,904,130100,1800,1
10685,romaincolin,False,Monday,2,0,1839.8,904,130100,1800,1
10686,romaincolin,False,Saturday,2,0,2215.0,904,130100,1800,1
10688,romaincolin,False,Saturday,2,0,1682.6,904,130100,1800,1
10689,romaincolin,False,Sunday,2,0,1849.2,904,130100,1800,1
10690,romaincolin,False,Thursday,2,0,1816.0,904,130100,1800,1
10691,romaincolin,False,Thursday,2,0,1816.0,904,130100,1800,1
10692,romaincolin,False,Sunday,2,0,1684.0,904,130100,1800,1
10693,pegasusunicorn,True,Saturday,4,0,2330.4,1520,263111,171,1
10694,pegasusunicorn,False,Sunday,4,0,2427.6,1520,263111,171,1
10695,pegasusunicorn,False,Friday,3,0,2368.0,1520,263111,171,1
10697,pegasusunicorn,False,Wednesday,3,0,2083.0,1520,263111,171,1
10698,pegasusunicorn,False,Sunday,3,0,2393.6,1520,263111,171,1
10699,pegasusunicorn,True,Saturday,3,0,2301.0,1520,263111,171,1
10700,pegasusunicorn,False,Thursday,3,0,2329.6,1520,263111,171,1
10702,pegasusunicorn,False,Monday,3,0,2334.4,1520,263111,171,1
10704,pegasusunicorn,False,Thursday,3,0,2329.6,1520,263111,171,1
10705,pegasusunicorn,False,Friday,2,0,2368.0,1520,263111,171,1
10707,pegasusunicorn,False,Tuesday,2,0,2642.4,1520,263111,171,1
10709,pegasusunicorn,False,Thursday,1,0,2460.2,1520,263111,171,1
10711,happinessbtq,False,Saturday,3,0,1873.0,5136,185588,550,1
10712,happinessbtq,False,Sunday,3,0,1930.6,5136,185588,550,1
10713,happinessbtq,False,Saturday,3,0,1873.0,5136,185588,550,1
10714,happinessbtq,False,Sunday,2,0,1930.6,5136,185588,550,1
10716,happinessbtq,False,Sunday,2,0,1930.6,5136,185588,550,1
10717,happinessbtq,False,Saturday,2,0,1873.0,5136,185588,550,1
10719,happinessbtq,False,Saturday,2,0,1873.0,5136,185588,550,1
10721,happinessbtq,False,Saturday,1,0,1873.0,5136,185588,550,1
10723,happinessbtq,False,Sunday,1,0,1930.6,5136,185588,550,1
10726,happinessbtq,False,Sunday,1,0,1930.6,5136,185588,550,1
10727,pamhetlinger,False,Thursday,4,1,2504.4,1168,158220,795,1
10728,pamhetlinger,False,Saturday,4,0,2907.0,1168,158220,795,1
10729,pamhetlinger,False,Tuesday,4,0,2005.0,1168,158220,795,1
10731,pamhetlinger,False,Saturday,3,0,2907.0,1168,158220,795,1
10732,pamhetlinger,False,Thursday,3,0,2504.4,1168,158220,795,1
10733,pamhetlinger,False,Monday,3,2,1871.6,1168,158220,795,1
10734,pamhetlinger,False,Tuesday,3,0,2005.0,1168,158220,795,1
10735,pamhetlinger,False,Friday,3,0,2957.8,1168,158220,795,1
10736,pamhetlinger,False,Sunday,2,0,1970.6,1168,158220,795,1
10737,pamhetlinger,False,Sunday,2,0,1970.6,1168,158220,795,1
10739,pamhetlinger,False,Sunday,2,0,3047.8,1168,158220,795,1
10743,pamhetlinger,False,Sunday,1,0,3047.8,1168,158220,795,1
10744,shoutmysneakz,False,Saturday,4,0,2605.0,2071,196576,2490,1
10746,shoutmysneakz,False,Saturday,4,0,2605.0,2071,196576,2490,1
10747,shoutmysneakz,False,Saturday,4,0,2605.0,2071,196576,2490,1
10749,shoutmysneakz,False,Saturday,3,0,2605.0,2071,196576,2490,1
10751,shoutmysneakz,False,Sunday,3,0,3169.6,2071,196576,2490,1
10752,shoutmysneakz,False,Saturday,3,0,2605.0,2071,196576,2490,1
10753,shoutmysneakz,False,Saturday,3,0,2605.0,2071,196576,2490,1
10755,shoutmysneakz,False,Sunday,2,0,3169.6,2071,196576,2490,1
10756,shoutmysneakz,True,Saturday,2,0,2605.0,2071,196576,2490,1
10757,shoutmysneakz,False,Sunday,2,0,3169.6,2071,196576,2490,1
10758,shoutmysneakz,False,Sunday,2,0,3169.6,2071,196576,2490,1
10759,shoutmysneakz,False,Sunday,2,0,3169.6,2071,196576,2490,1
10761,sisterlystyle,False,Wednesday,4,0,2494.8,3036,379505,1274,1
10762,sisterlystyle,False,Thursday,4,1,2763.6,3036,379505,1274,1
10763,sisterlystyle,False,Tuesday,4,0,2352.4,3036,379505,1274,1
10766,sisterlystyle,False,Sunday,3,1,2036.2,3036,379505,1274,1
10769,sisterlystyle,False,Thursday,2,1,2763.6,3036,379505,1274,1
10770,sisterlystyle,False,Monday,2,1,2371.0,3036,379505,1274,1
10772,sisterlystyle,False,Wednesday,2,1,2494.8,3036,379505,1274,1
10773,sisterlystyle,False,Saturday,2,1,2427.8,3036,379505,1274,1
10774,sisterlystyle,False,Saturday,2,0,2427.8,3036,379505,1274,1
10775,sisterlystyle,False,Sunday,2,1,2036.2,3036,379505,1274,1
10777,sisterlystyle,False,Friday,1,0,2915.2,3036,379505,1274,1
10778,madwhips_usa,False,Saturday,4,0,2731.0,3211,326416,31,1
10782,madwhips_usa,False,Friday,4,0,2838.6,3211,326416,31,1
10783,madwhips_usa,False,Thursday,4,0,2690.6,3211,326416,31,1
10786,madwhips_usa,False,Saturday,3,0,2731.0,3211,326416,31,1
10787,madwhips_usa,False,Thursday,3,0,2690.6,3211,326416,31,1
10788,madwhips_usa,False,Friday,3,0,2838.6,3211,326416,31,1
10789,madwhips_usa,False,Thursday,2,0,2690.6,3211,326416,31,1
10791,madwhips_usa,False,Sunday,2,0,3084.0,3211,326416,31,1
10794,madwhips_usa,False,Sunday,1,0,3084.0,3211,326416,31,1
10795,cuchira,False,Monday,4,0,1627.6,6743,152741,140,1
10796,cuchira,False,Sunday,4,0,1393.0,6743,152741,140,1
10798,cuchira,False,Monday,2,0,1414.8,6743,152741,140,1
10799,cuchira,False,Saturday,2,0,1522.8,6743,152741,140,1
10801,cuchira,False,Thursday,2,0,1491.0,6743,152741,140,1
10802,cuchira,False,Sunday,2,0,1654.0,6743,152741,140,1
10805,cuchira,False,Tuesday,1,0,1643.6,6743,152741,140,1
10806,cuchira,False,Wednesday,1,0,1836.6,6743,152741,140,1
10807,cuchira,False,Thursday,1,0,1579.4,6743,152741,140,1
10809,cuchira,False,Wednesday,1,0,1503.4,6743,152741,140,1
10810,cuchira,False,Tuesday,1,0,2088.6,6743,152741,140,1
10811,cuchira,False,Saturday,1,0,1777.2,6743,152741,140,1
10812,mjdwarner,False,Monday,4,0,1540.0,839,204631,6725,1
10815,mjdwarner,False,Tuesday,3,0,1963.2,839,204631,6725,1
10816,mjdwarner,False,Thursday,3,0,1885.6,839,204631,6725,1
10817,mjdwarner,False,Monday,3,0,1402.2,839,204631,6725,1
10818,mjdwarner,False,Thursday,2,0,1498.2,839,204631,6725,1
10819,mjdwarner,False,Thursday,2,0,1766.0,839,204631,6725,1
10821,mjdwarner,False,Thursday,1,0,1766.0,839,204631,6725,1
10822,mjdwarner,False,Monday,1,0,2127.4,839,204631,6725,1
10823,mjdwarner,False,Friday,1,0,1384.6,839,204631,6725,1
10825,mjdwarner,False,Monday,1,0,2127.4,839,204631,6725,1
10827,mjdwarner,False,Sunday,1,1,2091.6,839,204631,6725,1
10828,mjdwarner,False,Tuesday,1,0,1637.0,839,204631,6725,1
10830,dannyzappa,False,Thursday,4,0,2192.8,3057,271977,267,1
10831,dannyzappa,False,Monday,4,0,2397.6,3057,271977,267,1
10832,dannyzappa,False,Thursday,3,0,2317.4,3057,271977,267,1
10833,dannyzappa,False,Sunday,3,0,2176.6,3057,271977,267,1
10835,dannyzappa,False,Friday,2,0,2369.0,3057,271977,267,1
10836,dannyzappa,False,Thursday,2,0,2074.0,3057,271977,267,1
10837,dannyzappa,False,Tuesday,2,0,1935.0,3057,271977,267,1
10838,dannyzappa,False,Tuesday,2,0,2334.8,3057,271977,267,1
10841,dannyzappa,False,Tuesday,2,0,2269.4,3057,271977,267,1
10843,dannyzappa,False,Monday,2,0,2264.6,3057,271977,267,1
10844,dannyzappa,False,Saturday,2,0,2085.8,3057,271977,267,1
10845,dannyzappa,False,Monday,1,0,2427.0,3057,271977,267,1
10846,marcusbleasdale,False,Wednesday,4,0,1511.4,257,167018,177,1
10847,marcusbleasdale,False,Wednesday,3,0,1703.4,257,167018,177,1
10848,marcusbleasdale,False,Friday,3,0,1891.4,257,167018,177,1
10850,marcusbleasdale,False,Wednesday,2,0,1811.0,257,167018,177,1
10851,marcusbleasdale,False,Saturday,2,0,2166.0,257,167018,177,1
10854,marcusbleasdale,False,Sunday,2,0,2259.6,257,167018,177,1
10855,marcusbleasdale,False,Sunday,2,0,1822.6,257,167018,177,1
10856,marcusbleasdale,False,Sunday,2,0,2006.8,257,167018,177,1
10857,marcusbleasdale,False,Sunday,2,0,2259.6,257,167018,177,1
10860,marcusbleasdale,False,Sunday,1,0,2259.6,257,167018,177,1
10861,marcusbleasdale,False,Sunday,1,0,1822.6,257,167018,177,1
10862,marcusbleasdale,False,Monday,1,0,1827.8,257,167018,177,1
10863,forn_sant_francesc,False,Saturday,4,0,2220.6,1559,153610,579,1
10864,forn_sant_francesc,False,Saturday,4,0,2391.4,1559,153610,579,1
10865,forn_sant_francesc,False,Sunday,4,0,2717.6,1559,153610,579,1
10868,forn_sant_francesc,False,Friday,3,0,2355.2,1559,153610,579,1
10870,forn_sant_francesc,True,Friday,3,0,2180.8,1559,153610,579,1
10871,forn_sant_francesc,False,Monday,3,0,2734.8,1559,153610,579,1
10872,forn_sant_francesc,False,Thursday,3,1,2413.8,1559,153610,579,1
10873,forn_sant_francesc,False,Friday,2,4,2180.8,1559,153610,579,1
10874,forn_sant_francesc,False,Wednesday,2,0,2719.0,1559,153610,579,1
10875,forn_sant_francesc,False,Tuesday,2,0,2814.0,1559,153610,579,1
10876,forn_sant_francesc,False,Tuesday,2,0,2814.0,1559,153610,579,1
10878,forn_sant_francesc,False,Thursday,2,0,2523.4,1559,153610,579,1
10880,youngmeerim,False,Saturday,4,0,1891.6,1225,203607,297,1
10881,youngmeerim,False,Saturday,4,0,2334.0,1225,203607,297,1
10882,youngmeerim,False,Tuesday,3,0,2630.4,1225,203607,297,1
10884,youngmeerim,False,Wednesday,2,0,2298.4,1225,203607,297,1
10885,youngmeerim,False,Saturday,2,0,1958.0,1225,203607,297,1
10887,youngmeerim,False,Sunday,2,0,2054.4,1225,203607,297,1
10888,youngmeerim,False,Wednesday,2,0,2051.4,1225,203607,297,1
10889,youngmeerim,False,Saturday,2,0,2408.0,1225,203607,297,1
10893,youngmeerim,False,Monday,2,0,1973.6,1225,203607,297,1
10894,youngmeerim,False,Sunday,2,0,2808.0,1225,203607,297,1
10895,youngmeerim,False,Friday,2,0,2169.0,1225,203607,297,1
10896,youngmeerim,False,Tuesday,1,0,2355.2,1225,203607,297,1
10898,manalalalem,False,Tuesday,4,4,1840.2,3249,959286,10,1
10899,manalalalem,False,Wednesday,3,3,1940.4,3249,959286,10,1
10900,manalalalem,False,Thursday,3,2,2152.4,3249,959286,10,1
10901,manalalalem,False,Sunday,3,2,2320.6,3249,959286,10,1
10902,manalalalem,False,Tuesday,3,4,1840.2,3249,959286,10,1
10903,manalalalem,False,Thursday,2,3,2152.4,3249,959286,10,1
10907,manalalalem,False,Sunday,1,4,2320.6,3249,959286,10,1
10908,manalalalem,True,Sunday,1,2,2320.6,3249,959286,10,1
10909,manalalalem,False,Thursday,1,0,2152.4,3249,959286,10,1
10911,manalalalem,False,Monday,1,3,2020.2,3249,959286,10,1
10912,manalalalem,False,Sunday,1,0,2320.6,3249,959286,10,1
10914,mentorofthebillion,False,Wednesday,4,0,2591.2,1643,320445,140,1
10917,mentorofthebillion,False,Sunday,4,0,3136.2,1643,320445,140,1
10919,mentorofthebillion,False,Thursday,4,0,3095.0,1643,320445,140,1
10920,mentorofthebillion,False,Tuesday,4,0,2473.4,1643,320445,140,1
10921,mentorofthebillion,False,Monday,3,0,2465.4,1643,320445,140,1
10923,mentorofthebillion,False,Wednesday,3,0,2591.2,1643,320445,140,1
10925,mentorofthebillion,False,Friday,3,0,3133.6,1643,320445,140,1
10927,mentorofthebillion,False,Tuesday,3,0,2473.4,1643,320445,140,1
10928,mentorofthebillion,False,Saturday,3,0,3152.4,1643,320445,140,1
10929,mentorofthebillion,False,Saturday,2,0,3152.4,1643,320445,140,1
10930,mentorofthebillion,False,Sunday,2,0,2776.4,1643,320445,140,1
10931,swisswatches,False,Friday,4,0,2854.6,3059,342497,428,1
10932,swisswatches,False,Saturday,4,0,2826.4,3059,342497,428,1
10933,swisswatches,False,Wednesday,4,0,2467.4,3059,342497,428,1
10934,swisswatches,False,Tuesday,3,0,2259.6,3059,342497,428,1
10935,swisswatches,False,Monday,3,0,2214.6,3059,342497,428,1
10936,swisswatches,False,Wednesday,3,0,2467.4,3059,342497,428,1
10938,swisswatches,False,Sunday,3,0,2812.8,3059,342497,428,1
10939,swisswatches,False,Saturday,3,0,2826.4,3059,342497,428,1
10941,swisswatches,False,Thursday,3,0,2778.0,3059,342497,428,1
10945,swisswatches,False,Friday,2,0,2854.6,3059,342497,428,1
10947,swisswatches,False,Monday,2,0,2214.6,3059,342497,428,1
10948,flettemamma,False,Wednesday,4,0,2857.4,958,143455,150,1
10949,flettemamma,False,Saturday,4,0,2635.0,958,143455,150,1
10950,flettemamma,False,Saturday,4,0,2775.8,958,143455,150,1
